gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
551757,02038,Кандыагаш (02-038),02038001500,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Султанмахмут Торайгыров, д. 140",788.915908407532,789,,0201300048063500,EPSG:32640
551758,02038,Кандыагаш (02-038),02038002834,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Жамбыл Жабаев, д. 18Б",499.859199822606,500,,0201300050868603,EPSG:32640
551759,02038,Кандыагаш (02-038),020380021860,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Нуркажы Урынбасаров, д. 23А",1000.75597971418,1000,,0201300046809505,EPSG:32640
551760,02038,Кандыагаш (02-038),020380022546,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Болашак, д. 65",999.119464406255,1000,,0201300224634204,EPSG:32640
551762,02038,Кандыагаш (02-038),02038002466,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Амангелды Иманов, д. 47",807.8479555826,809,,0201300048042008,EPSG:32640
551763,02038,Кандыагаш (02-038),020380023616,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Бұлақты, д. 3А",504.551320440305,505,,0201400010460488,EPSG:32640
551765,02038,Кандыагаш (02-038),020380011431,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Есет Батыр, д. 75",918.335327174835,919,,0201300048030007,EPSG:32640
551766,02038,Кандыагаш (02-038),020380011432,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, пр. Жеңіс, д. 40А",994.475845020264,995,,0201400010885084,EPSG:32640
551767,02038,Кандыагаш (02-038),020380011221,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Жамбыл Жабаев, д. 76",867.65025928786,868,,0201300048017806,EPSG:32640
551768,02038,Кандыагаш (02-038),020380023243,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жастык, д. 18",2503.22913402787,2505,,0201300244194305,EPSG:32640
551769,02038,Кандыагаш (02-038),020380023825,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, ул. Жамбыл Жабаев, ст-е 15Д",79.9973917442542,80,,0201500044817438,EPSG:32640
551770,02038,Кандыагаш (02-038),020380011577,"Актюбинская область, Мугалжарский район, город Кандыагаш, улица Т.Байкунова ",21.1047352675525,21,,,EPSG:32640
551771,02038,Кандыагаш (02-038),020380025342,"обл. Актюбинская, р-н Мугалжарский, г. Кандыагаш, мкр. Жастык, уч. 3К",196.764569731487,197,,2201500079280065,EPSG:32640
