gid,district_code,district_name,kad_nomer,address_ru,shape_area,squ,land_id,rka,source_srs
423143,02034,Хромтауский (02-034),020340361188,"обл. Актюбинская, р-н Хромтауский, с.о. Богетсайский, с. Богетсай, ул. Омирали Аргынбаева, ст-е 13Г",3998.72471549704,4000,,0201600053230292,EPSG:32640
423144,02034,Хромтауский (02-034),02034036169,"обл. Актюбинская, р-н Хромтауский, с.о. Богетсайский, с. Богетсай, ул. Шангытбая Куанышова, д. 36",832.878506253293,833,,0201300234519108,EPSG:32640
423145,02034,Хромтауский (02-034),02034025017,"обл. Актюбинская, р-н Хромтауский, с. Никельтау, ул. Оркениет, д. 4В",70.407505218453,70,,0201300229368801,EPSG:32640
423146,02034,Хромтауский (02-034),02034026010,"обл. Актюбинская, р-н Хромтауский, г. Хромтау, ул. Окраина, д. 25",29727.2303954734,29752,,0201300226172805,EPSG:32640
423147,02034,Хромтауский (02-034),02034026016,"обл. Актюбинская, р-н Хромтауский, г. Хромтау, ул. ОКРАИНА 2, ст-е 2",150408.009861042,150505,,0201300330412305,EPSG:32640
423148,02034,Хромтауский (02-034),02034026001,"обл. Актюбинская, р-н Хромтауский, г. Хромтау, ул. Окраина, ст-е 2А",137397.464460568,137682,,0201300144055509,EPSG:32640
423149,02034,Хромтауский (02-034),02034026017,"обл. Актюбинская, р-н Хромтауский, г. Хромтау, ул. Окраина, д. 10",42338.6353097547,42371,,0201300144095009,EPSG:32640
423150,02034,Хромтауский (02-034),020340361222,"обл. Актюбинская, р-н Хромтауский, с.о. Копинский, с. Тамды",763.359958644668,763,,,EPSG:32640
423151,02034,Хромтауский (02-034),02034032178,"обл. Актюбинская, р-н Хромтауский, с.о. Тассайский",168.119493494876,168,,,EPSG:32640
423152,02034,Хромтауский (02-034),02034032182,"обл. Актюбинская, р-н Хромтауский, с.о. Копинский",327.193738349036,328,,,EPSG:32640
423153,02034,Хромтауский (02-034),02034013168,"обл. Актюбинская, р-н Хромтауский, с.о. Кызылсуский",421.570796021091,422,,,EPSG:32640
423154,02034,Хромтауский (02-034),02034014302,"обл. Актюбинская, р-н Хромтауский, с.о. Кызылсуский",147.847385408897,148,,,EPSG:32640
423155,02034,Хромтауский (02-034),020340071543,"обл. Актюбинская, р-н Хромтауский, с.о. Акжарский, с. Акжар, зимовка Шолаксай, д. 1, кв. 2",639.099543250014,640,,1201300588087323,EPSG:32640
423157,02034,Хромтауский (02-034),02034023307,"обл. Актюбинская, р-н Хромтауский, с.о. Аккудыкский, с. Аккудык, ул. Тауелсиздик, ст-е 18",9996.95083210097,10000,,0201600053658799,EPSG:32640
423158,02034,Хромтауский (02-034),02034036614,"обл. Актюбинская, р-н Хромтауский, с.о. Богетсайский, с. Богетсай, ул. Нурата Орынбаева, д. 10",1315.0089146556,1315,,0201300234259805,EPSG:32640
423159,02034,Хромтауский (02-034),02034020135,"обл. Актюбинская, р-н Хромтауский, с.о. Кудыксайский",4830221.1230098,4830221,,,EPSG:32640
423160,02034,Хромтауский (02-034),02034021028,"обл. Актюбинская, р-н Хромтауский, с.о. Коктауский, с. Коктау, ул. Жастар, ст-е 19",1675.35618187613,1675,,0201500030693833,EPSG:32640
423161,02034,Хромтауский (02-034),02034021664,"обл. Актюбинская, р-н Хромтауский, с.о. Коктауский, с. Коктау, ул. Жастар, ст-е 8А",70.6467668031075,70,,0201400010378882,EPSG:32640
423162,02034,Хромтауский (02-034),02034021665,"обл. Актюбинская, р-н Хромтауский, с.о. Коктауский, с. Коктау, ул. Жагалау, уч. 6Б",46.23555599117,46,,2201400042159915,EPSG:32640
423163,02034,Хромтауский (02-034),02034038056,"обл. Актюбинская, р-н Хромтауский, с.о. Тасоткельский, с. Тасоткель, ул. Сай, д. 17",1801.00680302283,1800,,0201300048333303,EPSG:32640
423164,02034,Хромтауский (02-034),020340091183,"обл. Актюбинская, р-н Хромтауский, с.о. Дон, с. Онгар, ул. Адыр, д. 51",2497.8343428925,2500,,0201800077917121,EPSG:32640
423165,02034,Хромтауский (02-034),02034024201,"обл. Актюбинская, р-н Хромтауский, с.о. Аккудыкский, с. Аккудык, ул. Женис, ст-е 76",4997294.16372738,5000000,,0202100453446182,EPSG:32640
423166,02034,Хромтауский (02-034),02034009117,"обл. Актюбинская, р-н Хромтауский, с.о. Дон, с. Онгар, ул. Б.Алдиярова, д. 55",2473.75633646399,2476,,0201300232445505,EPSG:32640
423167,02034,Хромтауский (02-034),02034020194,"обл. Актюбинская, р-н Хромтауский, с.о. Кудыксайский",299856.570160408,300000,,,EPSG:32640
423170,02034,Хромтауский (02-034),020340111167,"обл. Актюбинская, р-н Хромтауский, с.о. Копинский, с. Копа, ул. Байсеркеша Нурлыбаева, д. 22",1497.38562187024,1497,,0201300048466203,EPSG:32640
423171,02034,Хромтауский (02-034),02034021429,"обл. Актюбинская, р-н Хромтауский, с.о. Коктауский, с. Коктау, ул. Абая, д. 12",1335.40725793924,1335,,0201300047363802,EPSG:32640
423173,02034,Хромтауский (02-034),02034036641,"обл. Актюбинская, р-н Хромтауский, с.о. Богетсайский, с. Богетсай, ул. Елубая Адайбекова, д. 5",1008.89531482017,1009,,0201300234210307,EPSG:32640
423174,02034,Хромтауский (02-034),02034025137,"обл. Актюбинская, р-н Хромтауский, с. Никельтау, ул. Оркениет, д. 20А",50.3330458781011,50,,0201300329551008,EPSG:32640
423175,02034,Хромтауский (02-034),02034025227,"обл. Актюбинская, р-н Хромтауский, с. Никельтау, ул. Жамбыла, ст-е 16",839.390102275165,840,,0201300742236707,EPSG:32640
423176,02034,Хромтауский (02-034),02034025223,"обл. Актюбинская, р-н Хромтауский, с. Никельтау, ул. Жамбыла, д. 5, кв. 1",2698.87740134448,2701,,1201300157718123,EPSG:32640
423177,02034,Хромтауский (02-034),02034037182,"обл. Актюбинская, р-н Хромтауский, с.о. Богетсайский",7998682.88678504,8000000,,,EPSG:32640
423178,02034,Хромтауский (02-034),02034022087,"обл. Актюбинская, р-н Хромтауский",9.99197189862801,10,,,EPSG:32640
423179,02034,Хромтауский (02-034),02034022088,"обл. Актюбинская, р-н Хромтауский",9.99877768657372,10,,,EPSG:32640
423180,02034,Хромтауский (02-034),02034016234,"обл. Актюбинская, р-н Хромтауский, с.о. Тассайский",6879341.1761126,6885500,,,EPSG:32640
423181,02034,Хромтауский (02-034),02034016058,"обл. Актюбинская, р-н Хромтауский, с.о. Тассайский, с. Тассай",3602.50088220686,3600,,,EPSG:32640
423185,02034,Хромтауский (02-034),02034018306,"Актюбинская область, Хромтауский район, Табанталский сельский округ, село Коптогай, улица Коптогай, дом 24, квартира 1",4090.61263625018,4096,,,EPSG:32640
